timestamp,frame_id,EAR,MAR,blink_state,blink_count,blink_dur_avg,yawn_count,ear_confidence,landmarks_detected,drowsiness_score,system_state,PERCLOS,yawn_rate,nod_count,head_pitch,head_yaw,head_roll,gaze_h,gaze_v,distraction_flag,gaze_distraction,hand_detected,hand_count,object_in_hand,face_rejected,alert_fired,schedule_level
439.826,5020,0.3089,0.4347,open,213,0.1804,1,1.0,True,38.689714670181274,CRITICAL,0.5623,0.0,9,-3.39,-18.88,0.75,0.324,0.474,False,False,True,1,False,False,True,MAXIMUM
440.201,5021,0.3002,0.4636,open,213,0.1804,1,1.0,True,36.79562211036682,CRITICAL,0.5558,0.0,9,-2.69,-12.56,0.52,0.391,0.466,False,False,True,1,False,False,False,MAXIMUM
440.647,5022,0.3096,0.5621,open,213,0.1804,1,1.0,True,34.58841323852539,CRITICAL,0.5487,0.0,9,-2.06,-18.59,-1.06,0.361,0.455,False,False,True,1,False,False,False,MAXIMUM
441.053,5023,0.3165,0.3166,open,213,0.1804,1,1.0,True,32.54523992538452,CRITICAL,0.5416,0.0,9,-1.5,-17.08,-2.37,0.336,0.469,False,False,True,1,False,False,False,MAXIMUM
441.411,5024,0.3243,0.4456,open,213,0.1804,1,1.0,True,30.73685646057129,CRITICAL,0.5352,0.0,9,-0.56,-18.21,0.34,0.323,0.476,False,False,True,1,False,False,False,MAXIMUM
441.784,5025,0.2795,0.3367,open,213,0.1804,1,1.0,True,28.89925718307495,CRITICAL,0.5295,0.0,9,-2.58,-17.86,0.24,0.309,0.487,False,False,True,1,False,False,True,MAXIMUM
442.159,5026,0.3126,0.327,open,213,0.1804,1,1.0,True,27.040283679962158,CRITICAL,0.5233,0.0,9,-2.4,-17.63,1.16,0.291,0.483,False,False,True,2,False,False,False,MAXIMUM
442.542,5027,0.2968,0.2931,open,213,0.1804,1,1.0,True,25.129270553588867,CRITICAL,0.5169,0.0,9,-2.62,-20.86,1.19,0.285,0.478,False,False,True,1,False,False,False,MAXIMUM
442.888,5028,0.2463,0.4797,closed,213,0.1804,1,1.0,True,23.37896227836609,CRITICAL,0.5111,0.0,9,-2.47,-20.81,1.26,0.265,0.459,False,False,True,2,False,False,True,MAXIMUM
443.294,5029,0.2915,0.506,open,213,0.1804,1,1.0,True,21.34389042854309,CRITICAL,0.5112,0.0,9,-3.51,-14.63,0.51,0.321,0.463,False,False,True,2,False,False,False,MAXIMUM
443.613,5030,0.2931,0.2975,open,213,0.1804,1,1.0,True,19.72789764404297,CRITICAL,0.5057,0.0,9,-3.35,-11.42,0.18,0.343,0.457,False,False,True,1,False,False,False,MAXIMUM
443.904,5031,0.3064,0.2411,open,213,0.1804,1,1.0,True,19.53,CRITICAL,0.5008,0.0,9,-2.68,-9.07,-0.05,0.363,0.452,False,False,True,1,False,False,False,MAXIMUM
444.211,5032,0.3019,0.252,open,213,0.1804,1,1.0,True,19.39,CRITICAL,0.4955,0.0,9,-1.16,-6.2,-0.05,0.388,0.468,False,False,True,1,False,False,False,MAXIMUM
444.546,5033,0.3158,0.2828,open,213,0.1804,1,1.0,True,19.25,CRITICAL,0.4898,0.0,9,-0.25,-5.59,0.04,0.406,0.463,False,False,True,2,False,False,False,MAXIMUM
444.903,5034,0.3013,0.2397,open,213,0.1804,1,1.0,True,19.1,CRITICAL,0.4839,0.0,9,-0.71,-6.08,-0.31,0.408,0.454,False,False,True,1,False,False,False,MAXIMUM
445.24,5035,0.3123,0.311,open,213,0.1804,1,1.0,True,18.98,CRITICAL,0.4788,0.0,9,-0.59,-5.23,-0.39,0.422,0.466,False,False,True,1,False,False,False,MAXIMUM
445.646,5036,0.3219,0.2629,open,213,0.1804,1,1.0,True,18.8,CRITICAL,0.4718,0.0,9,-0.27,-4.24,-0.49,0.445,0.465,False,False,True,2,False,False,False,MAXIMUM
446.008,5037,0.3023,0.1349,open,213,0.1804,1,1.0,True,18.65,CRITICAL,0.4657,0.0,9,0.5,-3.25,-0.68,0.456,0.459,False,False,True,1,False,False,True,MAXIMUM
446.3,5038,0.2996,0.4131,open,213,0.1804,1,1.0,True,18.53,CRITICAL,0.4609,0.0,9,-0.16,-4.9,-0.37,0.457,0.455,False,False,True,2,False,False,False,MAXIMUM
446.651,5039,0.3013,0.3861,open,213,0.1804,1,1.0,True,18.39,CRITICAL,0.4553,0.0,9,-0.88,-3.39,0.72,0.493,0.451,False,False,True,1,False,False,False,MAXIMUM
446.935,5040,0.2945,0.3205,open,213,0.1804,1,1.0,True,18.26,CRITICAL,0.4502,0.0,9,-0.98,-3.92,0.91,0.492,0.469,False,False,True,1,False,False,False,MAXIMUM
447.243,5041,0.2971,0.3347,open,213,0.1804,1,1.0,True,18.13,CRITICAL,0.4451,0.0,9,-1.85,-2.07,0.96,0.513,0.474,False,False,True,1,False,False,False,MAXIMUM
447.571,5042,0.3189,0.229,open,213,0.1804,1,1.0,True,18.0,CRITICAL,0.4397,0.0,9,-2.01,-0.47,1.26,0.534,0.474,False,False,True,2,False,False,False,MAXIMUM
447.906,5043,0.3124,0.4134,open,213,0.1804,1,1.0,True,17.87,CRITICAL,0.4344,0.0,9,-2.09,1.55,2.32,0.576,0.464,False,False,True,2,False,False,False,MAXIMUM
448.23,5044,0.3241,0.2408,open,213,0.1804,1,1.0,True,17.72,CRITICAL,0.4285,0.0,9,-2.2,-2.93,2.06,0.527,0.477,False,False,True,2,False,False,False,MAXIMUM
448.543,5045,0.308,0.4957,open,213,0.1804,1,1.0,True,17.6,CRITICAL,0.4236,0.0,9,-2.65,-1.55,1.02,0.547,0.476,False,False,True,1,False,False,False,MAXIMUM
448.797,5046,0.299,0.403,open,213,0.1804,1,1.0,True,17.48,CRITICAL,0.4191,0.0,9,-2.89,-1.85,0.97,0.549,0.468,False,False,True,1,False,False,False,MAXIMUM
449.076,5047,0.314,0.4764,open,213,0.1804,1,1.0,True,17.37,CRITICAL,0.4147,0.0,9,-2.65,4.08,2.13,0.623,0.485,False,False,False,0,False,False,True,MAXIMUM
449.245,5048,0.3059,0.5102,open,213,0.1804,1,1.0,True,17.3,CRITICAL,0.4118,0.0,9,-2.45,7.45,1.3,0.608,0.498,False,False,True,1,False,False,False,MAXIMUM
449.522,5049,0.3002,0.3741,open,213,0.1804,1,1.0,True,17.18,CRITICAL,0.4069,0.0,9,-2.97,3.44,0.43,0.592,0.503,False,False,True,1,False,False,False,MAXIMUM
449.886,5050,0.3072,0.2824,open,213,0.1804,1,1.0,True,17.04,CRITICAL,0.4013,0.0,9,-2.39,3.88,-0.4,0.593,0.483,False,False,True,1,False,False,False,MAXIMUM
450.283,5051,0.3059,0.3436,open,213,0.1804,1,1.0,True,16.87,CRITICAL,0.3945,0.0,9,-2.69,1.48,-0.54,0.583,0.464,False,False,True,1,False,False,False,MAXIMUM
450.609,5052,0.2998,0.4118,open,213,0.1804,1,1.0,True,16.74,CRITICAL,0.3893,0.0,9,-2.91,1.84,-0.77,0.583,0.46,False,False,True,1,False,False,False,MAXIMUM
450.927,5053,0.3152,0.4379,open,213,0.1804,1,1.0,True,16.61,CRITICAL,0.384,0.0,9,-2.81,0.33,-0.55,0.569,0.45,False,False,True,1,False,False,False,MAXIMUM
451.224,5054,0.3179,0.4102,open,213,0.1804,1,1.0,True,16.48,CRITICAL,0.3791,0.0,9,-2.5,-3.0,-1.58,0.54,0.451,False,False,True,1,False,False,False,MAXIMUM
451.531,5055,0.2917,0.4926,open,213,0.1804,1,1.0,True,16.34,CRITICAL,0.3735,0.0,9,-3.29,-9.01,0.03,0.452,0.441,False,False,True,1,False,False,False,MAXIMUM
451.824,5056,0.2986,0.4428,open,213,0.1804,1,1.0,True,16.23,CRITICAL,0.3688,0.0,9,-3.43,-12.13,-0.4,0.397,0.461,False,False,True,1,False,False,False,MAXIMUM
452.135,5057,0.0806,0.4753,closed,213,0.1804,1,1.0,True,16.09,CRITICAL,0.3634,0.0,9,-5.07,-10.69,-0.23,0.398,0.622,False,False,True,2,False,False,True,MAXIMUM
452.482,5058,0.2844,0.3837,open,214,0.1901,1,1.0,True,16.26,CRITICAL,0.3635,0.0,9,-3.75,-9.64,-0.7,0.382,0.572,False,False,True,1,False,False,False,MAXIMUM
452.753,5059,0.3061,0.4067,open,214,0.1901,1,1.0,True,16.14,CRITICAL,0.3589,0.0,9,-3.13,-8.54,-0.86,0.395,0.54,False,False,True,1,False,False,False,MAXIMUM
453.107,5060,0.28,0.3481,open,214,0.1901,1,1.0,True,15.99,CRITICAL,0.353,0.0,9,-2.87,-6.92,-1.04,0.393,0.503,False,False,True,2,False,False,False,MAXIMUM
453.447,5061,0.2922,0.2546,open,214,0.1901,1,1.0,True,15.86,CRITICAL,0.3477,0.0,9,-1.6,-4.42,-0.72,0.459,0.498,False,False,True,1,False,False,False,MAXIMUM
453.73,5062,0.1216,0.5425,closed,214,0.1901,1,1.0,True,15.73,ALERT,0.3425,0.0,9,-4.09,-6.24,-0.37,0.435,0.41,False,False,True,2,False,False,True,MAXIMUM
454.049,5063,0.2482,0.4965,closed,214,0.1901,1,1.0,True,18.26,ALERT,0.3423,0.0,9,-5.35,-10.58,0.1,0.386,0.417,False,False,True,1,False,False,False,MAXIMUM
454.332,5064,0.2626,0.4171,closed,214,0.1901,1,1.0,True,20.53,ALERT,0.3426,0.0,9,-6.01,-12.55,0.26,0.332,0.454,False,False,True,1,False,False,False,MAXIMUM
454.724,5065,0.2194,0.4277,closed,214,0.1901,1,1.0,True,23.63,ALERT,0.3423,0.0,9,-6.44,-9.69,-1.06,0.332,0.436,False,False,True,1,False,False,False,MAXIMUM
455.102,5066,0.3245,0.3792,open,214,0.1901,1,1.0,True,21.7224391746521,ALERT,0.343,0.0,9,-4.59,-1.72,-4.26,0.449,0.467,False,False,True,1,False,False,False,MAXIMUM
455.481,5067,0.3003,0.4029,open,214,0.1901,1,1.0,True,19.836376552581786,ALERT,0.3367,0.0,9,-3.93,1.95,-6.02,0.488,0.498,False,False,True,1,False,False,False,MAXIMUM
455.793,5068,0.2978,0.4024,open,214,0.1901,1,1.0,True,18.253645544052123,ALERT,0.3313,0.0,9,-3.86,3.59,-5.86,0.553,0.51,False,False,False,0,False,False,False,MAXIMUM
455.979,5069,0.2835,0.4434,open,214,0.1901,1,1.0,True,17.309099082946776,ALERT,0.3278,0.0,9,-4.45,3.09,-4.75,0.553,0.496,False,False,False,0,False,False,False,MAXIMUM
456.078,5070,0.2837,0.3821,open,214,0.1901,1,1.0,True,16.77152956008911,ALERT,0.3265,0.0,9,-4.23,0.02,-2.87,0.536,0.51,False,False,False,0,False,False,False,MAXIMUM
456.175,5071,0.2918,0.4368,open,214,0.1901,1,1.0,True,16.2910267162323,ALERT,0.3256,0.0,9,-3.89,-4.13,-0.65,0.507,0.507,False,False,False,0,False,False,False,MAXIMUM
456.271,5072,0.2926,0.4248,open,214,0.1901,1,1.0,True,15.812356119155883,ALERT,0.3256,0.0,9,-3.75,-6.66,0.76,0.458,0.513,False,False,False,0,False,False,False,MAXIMUM
456.359,5073,0.2856,0.2759,open,214,0.1901,1,1.0,True,15.371068363189696,ALERT,0.3255,0.0,9,-3.91,-9.21,2.18,0.405,0.511,False,False,False,0,False,False,False,MAXIMUM
456.475,5074,0.1413,0.4467,closed,214,0.1901,1,1.0,True,14.786309843063353,ALERT,0.3253,0.0,9,-4.98,-10.44,2.89,0.39,0.555,False,False,True,1,False,False,False,MAXIMUM
456.754,5075,0.2784,0.4356,open,215,0.1973,1,1.0,True,13.54,ALERT,0.33,0.0,9,-5.75,-13.89,3.06,0.344,0.565,False,False,False,0,False,False,False,ATTENTIVE
456.888,5076,0.2724,0.3612,open,215,0.1973,1,1.0,True,13.53,ALERT,0.3298,0.0,9,-5.87,-16.21,3.02,0.324,0.547,False,False,False,0,False,False,False,ATTENTIVE
457.0,5077,0.2667,0.4357,closed,215,0.1973,1,1.0,True,13.51,ALERT,0.3287,0.0,9,-6.14,-17.26,2.84,0.324,0.547,False,False,False,0,False,False,False,ATTENTIVE
457.053,5078,0.2741,0.4882,open,216,0.1914,1,1.0,True,13.42,ALERT,0.3293,0.0,9,-6.16,-18.94,2.81,0.285,0.53,False,False,False,0,False,False,False,ATTENTIVE
457.113,5079,0.2864,0.5539,open,216,0.1914,1,1.0,True,13.43,ALERT,0.3296,0.0,9,-6.41,-20.09,2.48,0.285,0.53,False,False,False,0,False,False,False,ATTENTIVE
457.223,5080,0.3025,0.5927,open,216,0.1914,1,1.0,True,13.35,ALERT,0.3264,0.0,9,-4.49,-26.41,0.98,0.205,0.537,False,False,False,0,False,False,False,ATTENTIVE
457.281,5081,0.3211,0.5632,open,216,0.1914,1,1.0,True,13.34,ALERT,0.3261,0.0,9,-2.61,-29.77,-0.76,0.205,0.537,False,False,False,0,False,False,False,ATTENTIVE
457.335,5082,0.3222,0.5376,open,216,0.1914,1,1.0,True,13.33,ALERT,0.3258,0.0,9,-1.4,-30.77,-2.03,0.184,0.528,False,False,False,0,False,False,False,ATTENTIVE
457.438,5083,0.3072,0.5773,open,216,0.1914,1,1.0,True,13.24,ALERT,0.3222,0.0,9,-0.7,-30.98,-2.3,0.184,0.528,False,False,False,0,False,False,False,ATTENTIVE
457.489,5084,0.3154,0.6279,open,216,0.1914,1,1.0,True,13.24,ALERT,0.3219,0.0,9,0.28,-32.84,-2.08,0.195,0.512,False,False,False,0,False,False,False,ATTENTIVE
457.545,5085,0.3167,0.5664,open,216,0.1914,1,1.0,True,13.23,ALERT,0.3216,0.0,9,0.13,-30.67,-1.17,0.195,0.512,False,False,False,0,False,False,False,ATTENTIVE
457.641,5086,0.3147,0.5135,open,216,0.1914,1,1.0,True,13.22,ALERT,0.3211,0.0,9,-0.18,-28.06,-0.59,0.244,0.512,False,False,False,0,False,False,False,ATTENTIVE
457.698,5087,0.3167,0.4047,open,216,0.1914,1,1.0,True,13.25,ALERT,0.3222,0.0,9,-0.11,-25.8,-0.09,0.244,0.512,False,False,False,0,False,False,False,ATTENTIVE
457.753,5088,0.2817,0.5083,open,216,0.1914,1,1.0,True,13.24,ALERT,0.3219,0.0,9,-0.77,-15.79,0.82,0.363,0.544,False,False,False,0,False,False,False,ATTENTIVE
457.838,5089,0.2671,0.5094,closed,216,0.1914,1,1.0,True,13.23,ALERT,0.3215,0.0,9,-1.48,-11.9,2.0,0.363,0.544,False,False,False,0,False,False,False,ATTENTIVE
457.888,5090,0.16,0.4878,closed,216,0.1914,1,1.0,True,13.69,ALERT,0.3221,0.0,9,-3.08,-9.93,3.79,0.367,0.638,False,False,False,0,False,False,False,ATTENTIVE
457.943,5091,0.1342,0.5231,closed,216,0.1914,1,1.0,True,14.08,ALERT,0.3226,0.0,9,-4.01,-9.56,4.71,0.367,0.638,False,False,True,1,False,False,False,ATTENTIVE
458.138,5092,0.2518,0.377,closed,216,0.1914,1,1.0,True,15.59,ALERT,0.3212,0.0,9,-3.53,-10.57,4.69,0.418,0.617,False,False,True,1,False,False,False,ATTENTIVE
458.202,5093,0.2791,0.3961,open,217,0.2019,1,1.0,True,15.275399532318115,ALERT,0.3219,0.0,9,-2.99,-12.58,4.35,0.418,0.617,False,False,True,1,False,False,False,ATTENTIVE
458.266,5094,0.2904,0.4044,open,217,0.2019,1,1.0,True,14.949419345855713,ALERT,0.3216,0.0,9,-2.38,-13.78,4.0,0.44,0.6,False,False,False,0,False,False,False,ATTENTIVE
458.37,5095,0.2998,0.5192,open,217,0.2019,1,1.0,True,14.420318450927734,ALERT,0.3231,0.0,9,-2.25,-16.29,3.79,0.44,0.6,False,False,False,0,False,False,False,ATTENTIVE
458.424,5096,0.2829,0.5341,open,217,0.2019,1,1.0,True,14.140198078155517,ALERT,0.3228,0.0,9,-1.95,-17.84,3.64,0.454,0.6,False,False,False,0,False,False,False,ATTENTIVE
458.475,5097,0.3022,0.5416,open,217,0.2019,1,1.0,True,13.869767036437988,ALERT,0.3225,0.0,9,-2.02,-18.76,3.73,0.454,0.6,False,False,False,0,False,False,False,ATTENTIVE
458.573,5098,0.2845,0.4784,open,217,0.2019,1,1.0,True,13.41,ALERT,0.322,0.0,9,-2.08,-16.08,3.51,0.496,0.584,False,False,False,0,False,False,False,ATTENTIVE
458.624,5099,0.2761,0.4966,open,217,0.2019,1,1.0,True,13.41,ALERT,0.3217,0.0,9,-2.16,-12.81,3.4,0.496,0.584,False,False,False,0,False,False,False,ATTENTIVE
458.681,5100,0.2887,0.4802,open,217,0.2019,1,1.0,True,13.31,ALERT,0.3178,0.0,9,-1.88,-12.83,3.54,0.532,0.62,False,False,False,0,False,False,False,ATTENTIVE
458.782,5101,0.1789,0.4794,closed,217,0.2019,1,1.0,True,13.29,ALERT,0.3172,0.0,9,-2.51,-11.77,3.24,0.532,0.62,False,False,False,0,False,False,False,ATTENTIVE
458.838,5102,0.2791,0.4958,open,218,0.1973,1,1.0,True,13.23,ALERT,0.3178,0.0,9,-2.23,-13.92,3.35,0.483,0.558,False,False,False,0,False,False,False,ATTENTIVE
458.895,5103,0.2939,0.4874,open,218,0.1973,1,1.0,True,13.23,ALERT,0.3175,0.0,9,-2.12,-15.27,3.37,0.483,0.558,False,False,False,0,False,False,False,ATTENTIVE
458.97,5104,0.303,0.4987,open,218,0.1973,1,1.0,True,13.22,ALERT,0.3171,0.0,9,-1.84,-17.09,3.18,0.422,0.515,False,False,False,0,False,False,False,ATTENTIVE
459.017,5105,0.3016,0.4733,open,218,0.1973,1,1.0,True,13.25,ALERT,0.3183,0.0,9,-1.45,-18.08,2.91,0.422,0.515,False,False,False,0,False,False,False,ATTENTIVE
459.062,5106,0.297,0.434,open,218,0.1973,1,1.0,True,13.24,ALERT,0.3181,0.0,9,-1.11,-18.82,2.64,0.376,0.483,False,False,False,0,False,False,False,ATTENTIVE
459.129,5107,0.3129,0.4136,open,218,0.1973,1,1.0,True,13.23,ALERT,0.3177,0.0,9,-0.47,-19.49,2.49,0.376,0.483,False,False,False,0,False,False,False,ATTENTIVE
459.173,5108,0.3187,0.4026,open,218,0.1973,1,1.0,True,13.23,ALERT,0.3175,0.0,9,-0.21,-19.62,2.0,0.349,0.482,False,False,False,0,False,False,False,ATTENTIVE
459.218,5109,0.3213,0.4026,open,218,0.1973,1,1.0,True,13.22,ALERT,0.3173,0.0,9,-0.06,-19.54,1.68,0.349,0.482,False,False,False,0,False,False,False,ATTENTIVE
459.298,5110,0.3149,0.3568,open,218,0.1973,1,1.0,True,13.26,ALERT,0.3188,0.0,9,-0.34,-18.96,2.36,0.324,0.466,False,False,False,0,False,False,False,ATTENTIVE
459.338,5111,0.3063,0.3608,open,218,0.1973,1,1.0,True,13.25,ALERT,0.3186,0.0,9,-0.28,-19.42,2.88,0.324,0.466,False,False,False,0,False,False,False,ATTENTIVE
459.38,5112,0.3149,0.3757,open,218,0.1973,1,1.0,True,13.25,ALERT,0.3184,0.0,9,-0.1,-20.47,3.41,0.299,0.476,False,False,False,0,False,False,False,ATTENTIVE
459.442,5113,0.3012,0.4002,open,218,0.1973,1,1.0,True,13.24,ALERT,0.3181,0.0,9,0.01,-20.92,3.72,0.299,0.476,False,False,False,0,False,False,False,ATTENTIVE
459.494,5114,0.3059,0.4574,open,218,0.1973,1,1.0,True,13.23,ALERT,0.3178,0.0,9,-0.83,-21.5,3.91,0.293,0.482,False,False,False,0,False,False,False,ATTENTIVE
459.546,5115,0.3044,0.4419,open,218,0.1973,1,1.0,True,13.23,ALERT,0.3175,0.0,9,-0.79,-21.86,3.9,0.293,0.482,False,False,False,0,False,False,False,ATTENTIVE
459.621,5116,0.3074,0.3984,open,218,0.1973,1,1.0,True,13.22,ALERT,0.3171,0.0,9,-0.72,-22.08,3.86,0.294,0.473,False,False,False,0,False,False,False,ATTENTIVE
459.673,5117,0.307,0.3861,open,218,0.1973,1,1.0,True,13.13,ALERT,0.3136,0.0,9,-0.74,-21.93,3.81,0.294,0.473,False,False,False,0,False,False,False,ATTENTIVE
459.727,5118,0.2741,0.4101,open,218,0.1973,1,1.0,True,13.12,ALERT,0.3134,0.0,9,-1.1,-20.71,3.7,0.307,0.463,False,False,False,0,False,False,False,ATTENTIVE
459.806,5119,0.1777,0.4023,closed,218,0.1973,1,1.0,True,13.11,ALERT,0.3129,0.0,9,-1.66,-19.81,3.15,0.307,0.463,False,False,False,0,False,False,False,ATTENTIVE
459.86,5120,0.2444,0.4448,closed,218,0.1973,1,1.0,True,13.54,ALERT,0.3135,0.0,9,-2.07,-19.17,2.71,0.295,0.447,False,False,False,0,False,False,False,ATTENTIVE
459.912,5121,0.2874,0.4654,open,219,0.1905,1,1.0,True,13.281314649581908,ALERT,0.3141,0.0,9,-2.19,-19.24,2.49,0.295,0.447,False,False,False,0,False,False,False,ATTENTIVE
459.993,5122,0.2948,0.4182,open,219,0.1905,1,1.0,True,13.06,ALERT,0.3154,0.0,9,-2.31,-19.83,1.33,0.302,0.458,False,False,False,0,False,False,False,ATTENTIVE
460.044,5123,0.3032,0.4497,open,219,0.1905,1,1.0,True,13.05,ALERT,0.3151,0.0,9,-3.07,-20.3,0.67,0.302,0.458,False,False,False,0,False,False,False,ATTENTIVE
460.098,5124,0.2871,0.4086,open,219,0.1905,1,1.0,True,13.05,ALERT,0.3148,0.0,9,-3.05,-20.92,0.18,0.282,0.475,False,False,True,1,False,False,False,ATTENTIVE
460.34,5125,0.2947,0.5182,open,219,0.1905,1,1.0,True,13.05,ALERT,0.3151,0.0,9,-2.5,-23.01,-0.08,0.282,0.475,False,False,True,1,False,False,False,ATTENTIVE
460.403,5126,0.2987,0.5157,open,219,0.1905,1,1.0,True,13.04,ALERT,0.3147,0.0,9,-2.2,-23.99,-0.35,0.252,0.491,False,False,True,1,False,False,False,ATTENTIVE
460.468,5127,0.2894,0.5128,open,219,0.1905,1,1.0,True,13.03,ALERT,0.3144,0.0,9,-1.63,-25.09,1.09,0.252,0.491,False,False,True,1,False,False,False,ATTENTIVE
460.753,5128,0.2839,0.3781,open,219,0.1905,1,1.0,True,12.89,ALERT,0.3088,0.0,9,-2.21,-25.09,2.41,0.236,0.49,False,False,True,1,False,False,False,ATTENTIVE
460.833,5129,0.1658,0.4886,closed,219,0.1905,1,1.0,True,12.88,ALERT,0.3084,0.0,9,-2.96,-25.53,3.81,0.236,0.49,False,False,True,1,False,False,False,ATTENTIVE
460.903,5130,0.1278,0.4886,closed,219,0.1905,1,1.0,True,13.52,ALERT,0.3107,0.0,9,-4.14,-25.81,4.79,0.165,0.343,False,False,False,0,False,False,False,ATTENTIVE
461.008,5131,0.1841,0.4364,closed,219,0.1905,1,1.0,True,14.46,ALERT,0.312,0.0,9,-4.43,-25.39,5.0,0.165,0.343,False,False,False,0,False,False,False,ATTENTIVE
461.064,5132,0.2386,0.4213,closed,219,0.1905,1,1.0,True,14.91,ALERT,0.3126,0.0,9,-4.08,-25.76,4.93,0.122,0.335,False,False,False,0,False,False,False,ATTENTIVE
461.116,5133,0.2692,0.3899,open,220,0.2013,1,1.0,True,14.63092628479004,ALERT,0.3132,0.0,9,-3.43,-26.37,4.74,0.122,0.335,False,False,False,0,False,False,False,ATTENTIVE
461.2,5134,0.291,0.3977,open,220,0.2013,1,1.0,True,14.234979782104492,ALERT,0.3091,0.0,9,-2.59,-27.4,3.4,0.114,0.364,False,False,False,0,False,False,False,ATTENTIVE
461.256,5135,0.3217,0.3051,open,220,0.2013,1,1.0,True,13.944440517425537,ALERT,0.3088,0.0,9,-0.9,-28.47,2.09,0.114,0.364,False,False,False,0,False,False,False,ATTENTIVE
461.305,5136,0.335,0.2614,open,220,0.2013,1,1.0,True,13.679500255584717,ALERT,0.3085,0.0,9,0.26,-29.91,1.12,0.095,0.4,False,False,False,0,False,False,False,ATTENTIVE
461.403,5137,0.3389,0.4295,open,220,0.2013,1,1.0,True,13.195576105117798,ALERT,0.308,0.0,9,1.48,-30.86,0.5,0.095,0.4,False,False,False,0,False,False,False,ATTENTIVE
461.457,5138,0.3566,0.4362,open,220,0.2013,1,1.0,True,13.05,ALERT,0.3077,0.0,9,2.51,-31.43,0.22,0.123,0.435,False,False,False,0,False,False,False,ATTENTIVE
461.508,5139,0.3421,0.5005,open,220,0.2013,1,1.0,True,12.94,ALERT,0.3036,0.0,9,2.82,-31.48,0.06,0.123,0.435,False,False,False,0,False,False,False,ATTENTIVE
461.608,5140,0.3403,0.4946,open,220,0.2013,1,1.0,True,12.93,ALERT,0.3031,0.0,9,2.72,-30.89,0.48,0.128,0.445,False,False,False,0,False,False,False,ATTENTIVE
461.656,5141,0.3281,0.4521,open,220,0.2013,1,1.0,True,12.93,ALERT,0.3028,0.0,9,2.2,-29.59,0.71,0.128,0.445,False,False,False,0,False,False,False,ATTENTIVE
461.711,5142,0.3239,0.4403,open,220,0.2013,1,1.0,True,12.92,ALERT,0.3025,0.0,9,2.49,-28.77,1.16,0.147,0.451,False,False,False,0,False,False,False,ATTENTIVE
461.779,5143,0.3372,0.4544,open,220,0.2013,1,1.0,True,12.91,ALERT,0.3022,0.0,9,1.2,-27.76,1.87,0.147,0.451,False,False,False,0,False,False,False,ATTENTIVE
461.824,5144,0.3384,0.4513,open,220,0.2013,1,1.0,True,12.9,ALERT,0.302,0.0,9,0.79,-27.93,2.52,0.144,0.468,False,False,False,0,False,False,False,ATTENTIVE
461.867,5145,0.3324,0.4677,open,220,0.2013,1,1.0,True,12.85,ALERT,0.2999,0.0,9,0.18,-27.52,2.87,0.144,0.468,False,False,False,0,False,False,False,ATTENTIVE
461.925,5146,0.3311,0.4637,open,220,0.2013,1,1.0,True,12.84,ALERT,0.2996,0.0,9,-0.67,-27.34,3.22,0.139,0.474,False,False,False,0,False,False,False,ATTENTIVE
461.967,5147,0.3493,0.476,open,220,0.2013,1,1.0,True,12.84,ALERT,0.2994,0.0,9,-1.21,-27.83,3.57,0.139,0.474,False,False,False,0,False,False,False,ATTENTIVE
462.008,5148,0.3289,0.4658,open,220,0.2013,1,1.0,True,12.81,ALERT,0.298,0.0,9,-1.86,-26.91,3.77,0.149,0.493,False,False,False,0,False,False,False,ATTENTIVE
462.096,5149,0.3182,0.5012,open,220,0.2013,1,1.0,True,12.77,ALERT,0.2965,0.0,9,-2.64,-26.25,4.06,0.149,0.493,False,False,False,0,False,False,False,ATTENTIVE
462.138,5150,0.3258,0.532,open,220,0.2013,1,1.0,True,12.76,ALERT,0.2963,0.0,9,-3.09,-25.88,4.28,0.174,0.508,False,False,False,0,False,False,False,ATTENTIVE
462.178,5151,0.3182,0.5316,open,220,0.2013,1,1.0,True,12.73,ALERT,0.295,0.0,9,-3.09,-25.68,4.4,0.174,0.508,False,False,True,1,False,False,False,ATTENTIVE
462.397,5152,0.3239,0.5129,open,220,0.2013,1,1.0,True,12.63,ALERT,0.2912,0.0,9,-3.48,-26.05,4.35,0.156,0.512,False,False,True,1,False,False,False,ATTENTIVE
462.464,5153,0.3143,0.4219,open,220,0.2013,1,1.0,True,12.63,ALERT,0.2909,0.0,9,-3.61,-25.68,4.08,0.156,0.512,False,False,True,1,False,False,False,ATTENTIVE
462.534,5154,0.3392,0.4224,open,220,0.2013,1,1.0,True,12.59,ALERT,0.2892,0.0,9,-3.54,-26.09,3.96,0.15,0.525,False,False,True,1,False,False,False,ATTENTIVE
462.779,5155,0.3063,0.297,open,220,0.2013,1,1.0,True,12.59,ALERT,0.2893,0.0,9,-2.99,-26.03,3.77,0.15,0.525,False,False,True,1,False,False,False,ATTENTIVE
462.848,5156,0.3187,0.3397,open,220,0.2013,1,1.0,True,12.58,ALERT,0.2889,0.0,9,-2.73,-26.38,3.96,0.178,0.517,False,False,True,1,False,False,False,ATTENTIVE
462.917,5157,0.3283,0.3889,open,220,0.2013,1,1.0,True,12.52,ALERT,0.2867,0.0,9,-2.38,-26.64,4.05,0.178,0.517,False,False,False,0,False,False,False,ATTENTIVE
